Subject,Fluency_Item,Semantic_Similarity,Frequency_Value
1123,answer,0.1151606352024781,7.645351872565461
1126,apple,0.0001,6.7978445542823325
1126,always,0.20965794181186181,8.051777876834441
1126,after,0.4328582395579865,8.481693549545625
1126,all,0.3189741790213356,8.904983810425902
1126,action,0.22350788064412352,7.879607809928771
1126,adventure,0.412507589123532,6.695363192499859
1126,average,0.2197419537381311,7.591695757127862
1126,actually,0.2893391376250667,7.5602223249033
1126,as,0.4772998894075585,9.318226667455397
1126,apple,0.1556176024852336,6.7978445542823325
1126,audacity,0.18034984158611445,5.822341370148443
1135,animal,0.0001,7.382158768841074
1135,apple,0.29552777468045743,6.7978445542823325
1135,aardvark,0.2600097977703477,4.484100445293939
1135,age,0.14663798834646502,7.886736302838096
1135,antagonist,0.06780548357722715,6.064939564366469
1135,atrophy,0.21694444517816036,6.189285891722468
1135,aim,0.09594106103201527,6.973382164808946
1135,appreciate,0.17520872848189595,6.771202912281855
1135,aptitude,0.25536077187246065,6.054752818208031
1135,ancillary,0.3244630632682499,5.7641993041111235
1135,animate,0.222806520656336,5.880300707775207
1135,ant,0.23112363206630226,6.426146105342156
1135,aunt,0.47047473024961783,6.951723839863105
1135,anybody,0.28475730266674115,6.8014811625844
1135,ate,0.3095646302772843,6.777488445781681
1135,appropriate,0.24332675074883647,7.439764814988192
1161,apple,0.0001,6.7978445542823325
1161,arrow,0.2854204647657339,6.698863154750432
1161,angle,0.4315817782727889,7.201237143380894
1161,analogy,0.06792542191540796,6.613876796495361
1161,angel,0.02525522272713343,6.87056559426744
1161,art,0.18471654821749217,7.792679041322848
1161,astounding,0.2659481040898537,5.868578613403939
1161,about,0.14307542771604154,8.625410735500303
1162,ant,0.0001,6.426146105342156
1162,android,0.20017213823692348,4.9462851965432675
1162,animal,0.3107223889716192,7.382158768841074
1162,amend,0.28567839493512226,6.1312486829146975
1162,amiable,0.22052905183108695,6.195202285295312
1162,able,0.5051661427361168,7.810882948029421
1162,abort,0.20591234516053758,5.542525423736575
1162,adolescent,0.07729239730239779,6.5986003382295975
1162,adorable,0.2777813402352498,5.589835709691052
1162,accent,0.2611598929751717,6.463877169036236
1162,account,0.2654561426092079,7.726258798469919
1162,arrow,0.16397660612419618,6.698863154750432
1162,airplane,0.27455226992677595,6.41993279467672
1162,astronaut,0.3574430558101198,5.49687570368872
1162,after,0.10151731588421453,8.481693549545625
1162,against,0.36801187518502476,8.170627709529757
1162,aggressive,0.2050082540930549,6.744170580907771
1162,adjust,0.13899185483134757,6.642097539737207
1162,adjacent,0.21928522577878118,6.829089596763759
1184,alphabet,0.0001,6.298631071189924
1184,almost,0.09839151050121775,7.924674908358653
1184,all,0.28512766028897607,8.904983810425902
1184,any,0.7195239080027092,8.545988914556043
1184,a,0.43739329112546665,9.764822488473373
1184,an,0.8520339369444705,8.998882327644752
1184,and,0.5508873636752505,9.926774682044018
1184,add,0.34026221718592176,7.501089702865058
1184,arithmetic,0.22562701365331383,6.564642633018539
1184,around,0.047052507730374504,7.991797027907896
1184,army,0.2253227814933988,7.650996445631452
1184,at most,0.1460557395046208,6.298729099285636
1184,at,0.6373863652798897,9.113364625940726
1184,attention,0.19936876217134714,7.666803164087965
1184,attempt,0.3421691930666809,7.456606256045586
1184,attempting,0.793641979019398,6.762682539116416
1185,apple,0.0001,6.7978445542823325
1185,animal,0.29552777468045743,7.382158768841074
1185,alphabet,0.26216778058699,6.298631071189924
1185,asparagus,0.18586705555779925,5.834790618408565
1185,ant,0.2998325955964207,6.426146105342156
1185,antelope,0.42322802714607677,5.8451706231690945
1185,anteater,0.5740235702105237,4.6491303221219455
1185,act,0.029422850588242122,7.90648525692836
1185,actor,0.4740856115819674,6.760933383592536
1185,actress,0.7249780587863749,6.298595041941827
1185,answer,0.2391438592511561,7.645351872565461
1185,apartment,0.2192140462306783,6.922234484884642
1185,attic,0.31482925141292717,6.219240464355887
1185,aunt,0.301497928030654,6.951723839863105
1185,art,0.15263210901932178,7.792679041322848
1185,appetite,0.16207457890331867,6.531986361811517
1185,anger,0.2513414569424274,7.042933549484084
1185,alliteration,0.21500860098037644,5.3536796980767845
1185,assert,0.11872706027532665,6.583743964457162
1185,action,0.18517063352834362,7.879607809928771
1185,affection,0.2629049600607929,6.886587556406106
1185,apparel,0.2805794071958341,6.094609815191524
1185,accelerate,0.21245725100633805,6.003569953639717
1185,attend,0.30241140453915505,6.968170050439806
1185,adote,0.3685199255313796,0.0001
1195,and,0.0001,9.926774682044018
1195,animal,0.1654020773364988,7.382158768841074
1195,act,0.25281518139117476,7.90648525692836
1195,accredited,0.20535132852077176,5.98763275325668
1195,amazing,0.16846821885624663,6.56398687435062
1195,affectionate,0.2976573514239409,6.344850890099055
1195,affiliation,0.27325621769302666,6.200084611598322
1195,affect,0.23358084507322086,7.186223148537308
1195,attrition,0.2665825723642886,5.757455246730334
1195,attention,0.18290024032050645,7.666803164087965
1195,amends,0.23826384870746087,5.7774630725025915
1199,alphabet,0.0001,6.298631071189924
1199,aardvark,0.426786595339427,4.484100445293939
1199,antimony,0.31384763259757054,5.93311407971344
1199,alzheimer’s,0.2522228198489014,0.0001
1199,all,0.054059692375626245,8.904983810425902
1199,about,0.30545211018269813,8.625410735500303
1199,at,0.6778680118023045,9.113364625940726
1199,ark,0.08258630011742618,6.23126921823872
1199,answer,0.1805928056545666,7.645351872565461
1199,almost,0.0014823307413159847,7.924674908358653
1199,aw,0.41532325069597953,6.0513262055058465
1199,alimony,0.11995136600791367,5.664159471542245
1201,attitude,0.0001,7.256185661920623
1201,altitude,0.2317827392116698,6.512771086401397
1201,ascending,0.30012696749633727,6.414643325840092
1201,actual,0.1747726883210895,7.451638166942199
1201,abnormal,0.1651784875345873,6.7265880984416135
1201,arithmetic,0.24906283846838617,6.564642633018539
1201,apple,0.18085603246807125,6.7978445542823325
1201,aqua,0.1829478673297371,5.734699042379713
1202,alligator,0.0001,5.714162884828213
1202,aardvark,0.3664204139577538,4.484100445293939
1202,always,0.06450830157997489,8.051777876834441
1202,abacus,0.05489305992635063,5.202169426773096
1202,about,0.12474471121594677,8.625410735500303
1202,ascend,0.13794176309048356,6.126093075915352
1202,arrive,0.41078277588520096,6.855147453781566
1202,announce,0.36186852265289615,6.294136301613504
1202,aunt,0.22968350638227242,6.951723839863105
1202,anecdote,0.33062351929110345,6.040517292339444
1202,almost,0.16936972978798404,7.924674908358653
1202,always,0.36738922691822995,8.051777876834441
1202,annual,0.13089469318860958,7.361518153348887
1202,annoying,0.13564757864907484,6.015750695954786
1202,amoral,0.253928407745847,5.23363311618323
1202,amorphous,0.2791849741182215,6.053325498289857
1202,apt,0.2838974054877973,6.704206645345241
1202,afternoon,0.20779612663995906,7.185234697004665
1202,artist,0.14093114098609105,7.09224199055224
1202,arundel,0.2295353255417557,5.5445628580693835
1202,asunder,0.2471677927436653,5.844894494336882
1202,aside,0.4462884483171634,7.16127855831309
1202,assume,0.42037903468294036,7.26635371018125
1203,and,0.0001,9.926774682044018
1203,adverb,0.05911964598967734,5.870283316216331
1203,adjective,0.7039422121937529,6.344596599486058
1203,apple,0.17054174809951284,6.7978445542823325
1203,atom,0.2258594508202738,6.698721082274905
1203,antelope,0.2317834609693349,5.8451706231690945
1203,acapulcos,0.34757072591726734,0.0001
1203,animal,0.368729736697085,7.382158768841074
1204,apple,0.0001,6.7978445542823325
1204,advantage,0.1362469501026109,7.341151082159665
1204,anvil,0.11350686333801674,5.691172587113616
1204,any,0.021484191307029166,8.545988914556043
1204,adjective,0.10069256554120332,6.344596599486058
1204,adverb,0.7039422121937529,5.870283316216331
1204,and,0.05911964598967734,9.926774682044018
1204,above,0.3563692759636625,7.964189703627607
1204,answer,0.29455735226628454,7.645351872565461
1204,apple,0.23815072340881316,6.7978445542823325
1205,answer,0.0001,7.645351872565461
1205,automobile,0.29410999526469506,6.721826849446678
1205,apple,0.37229800485912445,6.7978445542823325
1205,actually,0.19476031423472906,7.5602223249033
1205,another,0.2891394635279826,8.228087867422131
1205,always,0.2935676778195542,8.051777876834441
1205,after,0.4328582395579865,8.481693549545625
1205,about,0.3727841597484798,8.625410735500303
1205,alter,0.1943437214453011,6.773092701622797
1205,angel,0.18418963123584275,6.87056559426744
1205,aspberger,0.29823047362858435,0.0001
1205,altogether,0.2136475890443088,6.998159648550655
1205,angst,0.1156424707322713,5.2892655636900425
1205,author,0.14335256691948484,7.555214679487235
1205,addenda,0.10220114832513272,5.220249341584536
1205,appal,0.2827929851048805,4.621238616222225
1205,upon,0.18628657529039705,8.311440204150246
1206,alpha,0.0001,6.655047627025193
1206,anger,0.21876102844640055,7.042933549484084
1206,alphabet,0.21260883099156402,6.298631071189924
1206,acknowledge,0.1689091346083741,6.734420155882816
1206,always,0.27995183630366594,8.051777876834441
1206,asparagus,0.0030065948618202,5.834790618408565
1206,antelope,0.3257941215503748,5.8451706231690945
1206,alright,0.1034979066727707,5.71223035456091
1206,anyway,0.5006029292959614,6.948725564839185
1206,arabic,0.01640492425292961,6.463716996907385
1206,amenity,0.1944700360202365,5.14865508776434
1207,a,0.0001,9.764822488473373
1207,an,0.8520339369444705,8.998882327644752
1207,ant,0.2534784845121355,6.426146105342156
1207,ass,0.33806691653131704,6.575836145939483
1207,anterior,0.24362007000092922,6.920685613601649
1207,artichoke,0.17540954497877592,5.4002927121245285
1207,apostle,0.32948577011577407,6.542424919892442
1207,alien,0.17603711667459843,6.677410015745072
1207,antelope,0.2749915079825318,5.8451706231690945
1207,airmen,0.24030041999014418,5.403324746049015
1207,aptitude,0.25676045342418075,6.054752818208031
1207,axe,0.2899733780994975,6.233724910092952
1207,apple,0.31881448348280284,6.7978445542823325
1207,aunt,0.2966787202721646,6.951723839863105
1207,ameliorate,0.2765687771663887,5.474825015398846
1207,appellate,0.2750812896113122,6.208027020365969
1207,apostle.,0.23782188959457162,0.0001
1208,apple,0.0001,6.7978445542823325
1208,aardvark,0.2600097977703477,4.484100445293939
1208,anguish,0.22111039541516464,6.3769893409629645
1208,anxiety,0.5615240061939077,7.060142457040162
1208,aggregate,0.10996655896921814,6.689344560392714
1208,abyss,0.18679584891192957,6.065932085918651
1208,actual,0.15760867798016687,7.451638166942199
1208,adverb,0.22918214352792265,5.870283316216331
1208,awkward,0.21964636074797206,6.436463208422826
1208,alive.,0.28810543608293193,2.1172712956557644
1209,apple,0.0001,6.7978445542823325
1209,aghast,0.277711106019492,5.628355207051865
1209,ample,0.30466075128300596,6.623032295762338
1209,artificial,0.28271312157731443,6.887169780277815
1209,aroma,0.35283376934289246,5.876313698208805
1209,artistic,0.37876535319346205,6.809408122773976
1209,abdomen,0.22598093709746747,6.5065350666856245
1209,acute,0.3860808480595427,7.109530390526307
1209,afraid,0.2464100572734833,7.179800347870515
1209,aghast,0.25836809816426254,5.628355207051865
1209,again,0.24541155945167104,8.12659359553355
1209,apple,0.20284392812640295,6.7978445542823325
1210,apple,0.0001,6.7978445542823325
1210,are,0.2119941495490023,9.1268937220942
1210,arm,0.1451727774111502,7.371633204289633
1210,astoot,0.3619567869337188,0.0001
1210,ace,0.3760179732043095,6.309358222470817
1210,africa,0.23638237494682712,7.277775864319018
1210,afghan,0.36410654951001153,5.792768381620402
1210,awful,0.13851823170129696,6.706616577371649
1210,arrange,0.11760020754133593,6.653217435751581
1210,abacus,0.27098685061873384,5.202169426773096
1210,aardvark,0.36793568959802636,4.484100445293939
1210,activate,0.17491921929069598,6.063866046966553
1210,advance,0.3077825898758839,7.223105419581676
1210,after,0.3237744123079145,8.481693549545625
1210,aghast,0.20264197272095685,5.628355207051865
1210,adjacent,0.28603428215229854,6.829089596763759
1210,amoral,0.17245237161874527,5.23363311618323
1210,abnormal,0.33160910406007527,6.7265880984416135
1211,abacus,0.0001,5.202169426773096
1211,alphabet,0.29791965870473924,6.298631071189924
1211,apple,0.2958187659570557,6.7978445542823325
1211,astronomy,0.3378939253542562,6.31784989359835
1211,androgyny,0.22310579288582466,5.0661394928706995
1211,astrology,0.26991416594443074,5.892739996745825
1211,ass,0.23358512298858902,6.575836145939483
1211,able,0.22978175215730412,7.810882948029421
1211,altercate,0.3672865499585646,3.212453961040276
1211,alternate,0.3071209327714094,6.6250046308796176
1211,alimony,0.16673879265740876,5.664159471542245
1211,absent,0.24195325397372835,6.887635020539219
1211,action,0.24818806658282,7.879607809928771
1211,addition,0.29321514582108343,7.617246770027091
1211,although,0.3001172704048798,7.974407048780964
1211,abstract,0.1381070556488948,6.969614933915044
1211,attribute,0.24256074175313025,6.711889610685202
1211,amnesty,0.20292383477800557,5.881721232942947
1211,aim,0.2148564323692086,6.973382164808946
1211,axe,0.3167550334841758,6.233724910092952
1264,ape,0.0001,6.0123989143097845
1264,and,0.1268077162133865,9.926774682044018
1264,are,0.36995329357011086,9.1268937220942
1264,aspen,0.008153830983393173,5.865417880371566
1264,acute,0.13984753719204623,7.109530390526307
1264,amen,0.09132791335652068,6.286849267935569
1264,accurate,0.22394831078553024,7.03391314667283
1264,apple,0.16846669550288695,6.7978445542823325
1264,aperture,0.3546059203694376,6.2787929142528265
1264,attractive,0.2736883214062601,6.915224868476626
1264,accurate,0.25862755857893105,7.03391314667283
1264,air,0.16750181623249494,7.869303566049177
1264,apex,0.24902794771172154,6.450966026188329
1264,africa,0.1585293182766152,7.277775864319018
1264,art,0.24604345472990719,7.792679041322848
1265,apple,0.0001,6.7978445542823325
1265,avenue,0.271219634150893,6.986583245381927
1265,aseity,0.2218500748786587,3.810635700275537
1265,air,0.3549035962654299,7.869303566049177
1265,airline,0.5159679132054938,6.167882731131355
1265,any,0.1425889293143503,8.545988914556043
1265,ally,0.12061642192851896,6.411028798316112
1265,avenue,0.1983066989954677,6.986583245381927
1265,achou,0.2980213853547582,2.847572659142112
1265,aha,0.2251843867396217,5.714788126039579
1265,ail,0.22885860890562593,5.914334164326954
1265,ate,0.2447339179816489,6.777488445781681
1265,aloha,0.2715665923120947,5.235452691263219
1265,all,0.22501503728894068,8.904983810425902
1267,again,0.0001,8.12659359553355
1267,awful,0.2310723555030615,6.706616577371649
1267,awkward,0.5397185282489011,6.436463208422826
1267,alive,0.28810543608293193,7.0953648968927565
1267,also,0.21676152179911434,8.554316092184532
1267,all,0.21984393197083352,8.904983810425902
1267,aardvark,0.10121002116388722,4.484100445293939
1267,artist,0.10852191033051162,7.09224199055224
1267,already,0.2432603220285131,7.842792465737674
1267,awesome,0.3815269082883199,5.9716853586284016
1267,align,0.09250940591199297,5.956922026642047
1267,asset,0.09845151119108575,6.68666227253612
1267,alphabet,0.10704931114599592,6.298631071189924
1267,arrange,0.2992010550928763,6.653217435751581
1267,and,0.17165805411497637,9.926774682044018
1267,agible,0.107983543238371,0.0001
1267,arrest,0.35168736343346574,6.812912755311618
1267,alimony,0.2507684277215957,5.664159471542245
1268,allow,0.0001,7.423783721752725
1268,after,0.2507819121488838,8.481693549545625
1268,abacus,0.11390483216873115,5.202169426773096
1268,account,0.19593336834388786,7.726258798469919
1268,adieu,0.08899562670444405,5.880774732614978
1268,alien,0.2581034997749715,6.677410015745072
1268,aglow,0.2937554297893673,5.304447440866175
1268,aim,0.1841601375687938,6.973382164808946
1268,announce,0.1525007485345482,6.294136301613504
1268,apatite,0.09145873518533443,5.275339001055899
1268,aorta,0.1436452126828851,6.142940120178052
1268,arouse,0.24766003755211663,6.186063674888195
1268,askew,0.34433224295844866,5.410424594921197
1268,attack,0.2695883640054968,7.391408918048771
1268,aster,0.1772372862497703,5.591344024595251
1268,adjust,0.04691417567017653,6.642097539737207
1270,alphabet,0.0001,6.298631071189924
1270,able,0.17296924494238652,7.810882948029421
1270,astray,0.39800345509002566,5.98432699664085
1270,adjust,0.2690438165371719,6.642097539737207
1270,attempt,0.36855729749084176,7.456606256045586
1270,abandon,0.4109845314393272,6.6184113916426845
1270,alight,0.41397001938984734,5.700239760561746
1270,adjoin,0.40094268472520245,4.909796643014275
1270,allow,0.27559817364406436,7.423783721752725
1270,alleviate,0.4549775126378848,6.0229930404405545
1272,apple,0.0001,6.7978445542823325
1272,ant,0.1944426305477499,6.426146105342156
1272,anterior,0.2493505429840659,6.920685613601649
1272,able,0.09974358396683436,7.810882948029421
1272,accent,0.2867334785705353,6.463877169036236
1272,addendum,0.18462669325848902,5.439880349055749
1272,affordable,0.07285745896273843,5.935710258604699
1272,agriculture,0.11522614896012462,7.0735401247708465
1272,aha,0.1482739919395074,5.714788126039579
1272,ajar,0.22700898447015394,5.529621535324041
1272,ask,0.1691545798813504,7.599529916947582
1272,all,0.22072514613017802,8.904983810425902
1272,am,0.3740506597140706,8.00886619357038
1272,and,0.33486802307686414,9.926774682044018
1272,apple,0.12398154387733495,6.7978445542823325
1272,arse,0.245432955009236,5.10273890812187
1272,ass,0.7205763451380193,6.575836145939483
1273,a,0.0001,9.764822488473373
1273,and,0.5440075833938554,9.926774682044018
1273,all,0.3183096201562423,8.904983810425902
1273,alzheimer’s,0.054059692375626245,0.0001
1273,attitude,0.10304845071789903,7.256185661920623
1273,altitude,0.2317827392116698,6.512771086401397
1273,ask,0.09269579561939523,7.599529916947582
1273,amplify,0.18341051018989019,5.582016747651531
1273,applause,0.2158998111164574,6.347522623680293
1273,appreciate,0.3215131681591842,6.771202912281855
1273,apteryx,0.2406113233066357,3.974971994298069
1273,alloy,0.2615924486193102,6.3677706326209425
1273,ameba,0.2095133456059215,4.737526586959487
1273,android,0.23088553353830898,4.9462851965432675
1273,any,0.20929329853465028,8.545988914556043
1273,always,0.5152911008809606,8.051777876834441
1278,almost,0.0001,7.924674908358653
1278,anything,0.3301897063849657,7.72579137648511
1278,advent,0.07824638206023193,6.395671943484306
1278,answer,0.19227705590363375,7.645351872565461
1278,aggregate,0.23685923932787922,6.689344560392714
1278,assay,0.3432685069385144,6.332971204252957
1278,always,0.10864276791835459,8.051777876834441
1278,air,0.22363621670757683,7.869303566049177
1278,ain’t,0.28425761351064105,0.0001
1329,apple,0.0001,6.7978445542823325
1329,and,0.12398154387733495,9.926774682044018
1329,attack,0.15662364390086925,7.391408918048771
1329,angel,0.3171805470865232,6.87056559426744
1329,after,0.2062376117977407,8.481693549545625
1329,at,0.508567027513429,9.113364625940726
1329,ant,0.16516427095840824,6.426146105342156
1329,axel,0.12291729084349035,5.500364108997949
1329,appetite,0.12962024103265357,6.531986361811517
1329,an,0.1609395278672806,8.998882327644752
1329,ask,0.35289363528926654,7.599529916947582
1329,attend,0.4570967431809696,6.968170050439806
1329,apricot,0.10540870307965333,5.61394958961628
1329,appreciate,0.04999418272220746,6.771202912281855
1329,arm,0.1829306675862895,7.371633204289633
1329,affect,0.19965675605771172,7.186223148537308
1329,arrest,0.27980343888357595,6.812912755311618
1329,amiable,0.2513294250641527,6.195202285295312
