Subject,Fluency_Item,Semantic_Similarity,Frequency_Value
1103,sex,0.0001,7.375050542790142
1103,single,0.320873034323081,7.779021666381591
1103,separated,0.4917317846719216,7.077353186267772
1103,simple,0.384255387986826,7.664841827231401
1103,segregate,0.3198358299486035,5.395289690576387
1103,sample,0.22536673051838174,7.3560712357258575
1103,singular,0.1630243554575619,6.7871728806195595
1103,sextuplet,0.2477964583769965,3.3939260065858368
1103,seahorse,0.10169696883412271,4.578925589458768
1103,salamander,0.44600491774222384,5.4102709642521845
1103,sensual,0.19276232804503135,6.121736414812584
1103,sensation,0.4642858623222388,6.752206840335126
1103,some,0.14014359974854096,8.636168966004211
1104,steer,0.0001,6.135401417160933
1104,same,0.1471124517319795,8.357035962133493
1104,sorry,0.14127261057329354,7.086708230011748
1104,single,0.18217913517200868,7.779021666381591
1104,step,0.27868557342641365,7.565751743996315
1104,stood,0.27469064688186784,7.5573669177728355
1104,stair,0.23942384881997436,5.9864416345855185
1104,sting,0.23964017743215815,6.1126391807738
1104,spring,0.12426143080969843,7.444974720772517
1104,sling,0.23592433595649542,5.8213418728352115
1104,strong,0.16135786273166464,7.7112797343522415
1104,seemingly,0.4109136033747578,6.640514430172067
1104,simple,0.45232419253634126,7.664841827231401
1104,story,0.3426977269107845,7.74927294207649
1104,sky,0.21185140951710346,7.192686463821908
1104,sarcoma,0.15075744994583617,5.945227243374065
1104,singular,0.14215328580929332,6.7871728806195595
1104,sample,0.1630243554575619,7.3560712357258575
1104,syringe,0.21885256178663637,5.9572964182533505
1104,sure,0.03194081960215778,7.727661687918584
1104,shark,0.11843479818583258,6.054603863042017
1104,shamble,0.2698437297631753,4.1933472563864616
1104,shore,0.40794993173225,7.066002078186068
1104,slut,0.20864923641339206,5.3229321930907485
1105,sorry,0.0001,7.086708230011748
1105,some,0.218262155668974,8.636168966004211
1105,something,0.6253876899107281,7.975322067501927
1105,sip,0.07005241585166044,6.073319422543372
1105,sir,0.1796877469400715,7.646135056998114
1105,sat,0.25839018066180275,7.48054575210492
1105,sunday,0.4140647565467024,7.141592612410585
1105,see,0.2816371027667126,8.548471884483492
1105,send,0.3676587131286915,7.346595016382697
1105,sense,0.1597346862466995,7.847370171494475
1105,sleigh,0.1745439430945278,5.646828009898476
1105,sure,0.06634301973116963,7.727661687918584
1105,slow,0.08286259688504738,7.243281780794299
1105,sleep,0.32987505304068065,7.365752430885306
1105,slap,0.3396199941835395,5.967961482233245
1105,smoke,0.4316887822722275,7.015832736215261
1105,smother,0.3492972883951193,5.4434116394054195
1105,smell,0.3502127879915792,6.827922129458842
1105,song,0.29515896166307565,7.268436030800272
1106,suck,0.0001,6.002653666998713
1106,soggy,0.4776938413387475,5.407260001476113
1106,saw,0.24600033126931609,7.844438746128859
1106,soccer,0.2507402054555652,6.065048004120502
1106,saw,0.2507402054555652,7.844438746128859
1106,set,0.33048577566162796,8.06384952470184
1106,sit,0.32513726650188035,7.2589020163130495
1106,side,0.4128078463080602,7.990501249669921
1106,slide,0.34138981368736154,6.712599704384631
1106,slab,0.32303383117616624,6.230886316602612
1106,saddle,0.35444929818862025,6.578891806504196
1107,sugar,0.0001,7.202112247068872
1107,spice,0.43485436295634616,6.014153711654178
1107,salmon,0.23894810604467187,6.535997664047996
1107,sarcastic,0.2074737443223309,5.805962772438023
1107,salmonella,0.04138058806837541,5.67909887116531
1107,sideways,0.1312303142683715,6.0914481728057845
1107,sarcastic,0.2898109415655422,5.805962772438023
1107,sauce,0.26053228634768866,6.681304929228978
1107,sassy,0.329960166877701,5.120093309340506
1107,sopanotic,0.2921894588371683,0.0001
1107,shore,0.3334102837721932,7.066002078186068
1107,seashell,0.47163503830583897,4.752969865029084
1107,sink,0.5090886667566727,6.666522005248026
1107,sail,0.47865387589968733,6.713868139492907
1107,straw,0.3749012445334132,6.580158756394416
1107,sand,0.36627371865945757,7.111572392531399
1107,slip,0.27296710787702505,6.771356457083843
1107,stink,0.32266708537988475,5.658647577547006
1107,shout,0.2255715726287989,6.43432694100328
1107,shark,0.3049616954470309,6.054603863042017
1108,so,0.0001,8.754624443157086
1108,some,0.4503181275827124,8.636168966004211
1108,sought,0.21158663415013224,7.252633134967408
1108,sod,0.2518109428171479,5.973941623873232
1108,saw,0.22640095835516827,7.844438746128859
1108,see,0.5682082572858832,8.548471884483492
1108,saw,0.5682082572858832,7.844438746128859
1108,sock,0.2384167739853239,5.611217575584204
1108,sludge,0.2882974070655202,6.033287413875397
1108,snow,0.2907822924255299,7.1491371433873026
1108,sleet,0.612806144151559,5.493647621331284
1109,sky scraper,0.0001,3.1522883443830563
1109,scrape,0.4304140289363202,5.9356800423654095
1109,sweet,0.11632498528216206,7.258227813889844
1109,sugar,0.42070334468001436,7.202112247068872
1109,slander,0.2617359029154933,5.930651083416532
1109,sick,0.20108683674365935,7.130031909374745
1109,sad,0.4865800618411985,6.969575993988795
1109,solemn,0.42531037992838194,6.683883645386066
1109,sold,0.24075912077855166,7.307792091588596
1109,sack,0.29867110897574123,6.315970345456917
1109,suck,0.32619412430090033,6.002653666998713
1109,scrupulous,0.3148232287649009,5.833621961457272
1109,sent,0.09059074852297533,7.664274644009382
1110,start,0.0001,7.5054501891682
1110,stop,0.5438878771777479,7.459844416428481
1110,sex,0.2659366797809388,7.375050542790142
1110,stand,0.33190308237719923,7.524294021687259
1110,satisfactory,0.07309691769855631,6.924136048667886
1110,sea,0.1486088886050143,7.6537056597714415
1110,send,0.28031148372107473,7.346595016382697
1110,sad,0.2816244613694945,6.969575993988795
1110,sound,0.2777909741856477,7.61715626051434
1110,sensual,0.312449496022289,6.121736414812584
1110,scratch,0.36263837400119514,6.287986153989893
1110,scar,0.38900102204589837,6.2131770940487225
1110,send,0.08235988350316747,7.346595016382697
1111,science,0.0001,7.677882870145387
1111,similarity,0.2669548118737808,6.587375856687649
1111,silver,0.11204139941513724,7.317253288919921
1111,silence,0.264037611839562,7.211095326873534
1111,shingle,0.039339514732922964,5.653453721491571
1111,shiver,0.17491781751245905,5.874210951508707
1111,sieve,0.14297411569702767,5.938244451359276
1111,slight,0.21315023596717864,7.0759190908240255
1111,sled,0.21942548022506936,5.767668550508465
1111,sloth,0.24829904286558024,5.603616316582675
1111,serious,0.056996185196954596,7.438836351257019
1111,serial,0.21071265487111335,6.497168859078045
1111,sugar,0.2659666550757468,7.202112247068872
1111,seraphim,0.20438085672616557,5.261698134929422
1111,silly,0.1699047083068682,6.539029026753216
1111,shewanella,0.21522840732439086,3.636588183729842
1111,species,0.23264282265454306,7.556211349679897
1111,sit,0.08021993014091622,7.2589020163130495
1112,shirt,0.0001,6.810552473794942
1112,satchel,0.36109212715780803,5.4368223370003825
1112,smile,0.1165179616260632,7.213659178501003
1112,swim,0.4159039433086653,6.439674940917408
1112,site,0.1918040993835255,7.449697712656648
1112,someone,0.29956460689812503,7.4825043478120685
1112,something,0.605335777147266,7.975322067501927
1112,saddle,0.0691960423493343,6.578891806504196
1112,smile,0.206195269148022,7.213659178501003
1112,shady,0.15667281121035337,6.013979644042054
1112,sketch,0.21649997914774977,6.765934860241304
1112,skate,0.23485801931191796,5.583905769357642
1112,sea,0.29381562349866974,7.6537056597714415
1113,sock,0.0001,5.611217575584204
1113,snake,0.35706643119202996,6.615078485603011
1113,satin,0.3248501923758842,6.109608578662344
1113,silk,0.5960415160632211,6.8198254776551295
1113,slime,0.3509768008449867,5.739721039142431
1113,slurry,0.5293553612834513,5.615269158541944
1113,snow,0.3352784949509554,7.1491371433873026
1113,slippery,0.43123987543953657,6.056839702277886
1113,sale,0.3217647012032301,7.237681443956928
1113,single,0.2386433204798455,7.779021666381591
1113,sash,0.2558955357617452,5.865859333412902
1113,sallow,0.3930774454880087,5.486565068032656
1113,soft,0.43224147842183136,7.291068203973199
1113,stud,0.2836719785773083,6.035601020568174
1113,sort,0.21831966275817116,7.470919525581757
1113,sideways,0.4002225084937072,6.0914481728057845
1113,steering,0.4588546405199063,6.317730178508493
1113,steed,0.2866387898494248,5.876402030170852
1113,stallion,0.5642997802412753,5.768888839464526
1114,snake,0.0001,6.615078485603011
1114,snorkel,0.3345862429006037,5.002563443006112
1114,snot,0.328882219692995,4.9608844207906
1114,snicker,0.28366862069988086,4.94568026440605
1114,smiling,0.35924756415145875,6.813336220349036
1114,smitten,0.3679406123635105,5.7344445706050315
1114,sharing,0.21146830593244337,6.862428125346265
1114,shareholders,0.31687433922768604,6.488340004367115
1114,shit,0.1667707876855845,6.484457295946375
1114,shot,0.4982965557479936,7.257244591494992
1114,shitting,0.3953211626625759,4.645834751418948
1114,shig,0.32457301804101557,3.853393977450666
1114,shick,0.3688383627928602,4.195622943586937
1114,skit,0.20322126652898231,5.14622108881188
1114,sky,0.14219087447978618,7.192686463821908
1114,skewer,0.18719326440205009,5.080810409919079
1114,sour,0.2993874254155888,6.377213880800154
1114,stutter,0.21820406064339204,5.2129994819759
1114,stupid,0.3587186256927668,6.68825559560363
1114,sarcastic,0.40111514455972275,5.805962772438023
1114,sing,0.1633963387904328,6.972556288005287
1114,singing,0.7738805960934312,6.955782245974449
1114,sell,0.3262995954705321,7.165380233390463
1114,sort,0.15399359623923714,7.470919525581757
1114,skyrocket,0.235850115872288,4.765400296946214
1114,socket,0.22154231017669712,6.070871281448449
1114,song,0.1934629745960923,7.268436030800272
1123,sheer,0.0001,6.535926741395569
1123,shark,0.23603568624340499,6.054603863042017
1123,seal,0.33615430688303394,6.7887631027870565
1123,silver,0.15071352964291607,7.317253288919921
1123,slide,0.21775900287212524,6.712599704384631
1123,shiver,0.32082626808997494,5.874210951508707
1123,slick,0.2864326530782946,5.941551680029185
1123,sketch,0.22212903988491217,6.765934860241304
1123,sack,0.2929916739931504,6.315970345456917
1123,satchel,0.5564340719051928,5.4368223370003825
1126,snake,0.0001,6.615078485603011
1126,severe,0.18238586117222277,7.243444878863877
1126,save,0.20635899247408462,7.350612827540583
1126,synthesizer,0.16250758898784667,5.2885107969107885
1126,sometimes,0.01824167512311281,7.804773570871462
1126,solid,0.2169124826157851,7.247558378361359
1126,sweet,0.42377867029510063,7.258227813889844
1126,savoury,0.4110075633415424,4.962672336236555
1126,significant,0.2895856851571097,7.519544665273617
1126,savour,0.29451510038936624,5.318824770369201
1126,satisfy,0.4088490797618869,6.867339832485192
1126,succinct,0.3834743763050119,5.569852423375166
1126,separate,0.21769330788555297,7.430066860021535
1126,several,0.21253283771527243,7.995715158835464
1126,scissors,0.15454214002463684,6.104919824447994
1126,school,0.2653633680313161,8.050459155669007
1135,sadistic,0.0001,5.586386987968813
1135,stimulate,0.31830466393972023,6.513386089625256
1135,stymie,0.21038071519347712,4.5642279988187555
1135,sound,0.32700031311304545,7.61715626051434
1135,swift,0.2202143178378746,6.724864390368658
1135,swelter,0.27583930681811375,4.247654175819024
1135,seaweed,0.09664875601420453,5.66333147667138
1135,sarcastic,0.09130915159914532,5.805962772438023
1135,serious,0.4195013216979453,7.438836351257019
1135,sink,0.20809169312110232,6.666522005248026
1135,swim,0.5455565564559205,6.439674940917408
1135,soak,0.4622159229661178,5.9301744514863515
1135,sand,0.41483280719982285,7.111572392531399
1135,sun,0.3670138372938757,7.566833491878991
1135,state,0.32437927181810555,8.299491682994473
1135,strafe,0.12427548060466465,4.681322659957815
1135,sight,0.16525549333388734,7.346721166565273
1135,see,0.535908311514297,8.548471884483492
1135,screen,0.37185231163907684,7.110452936501757
1135,savour,0.31382641261346733,5.318824770369201
1135,and,0.17403586729996046,9.926774682044018
1135,saver,0.1107359304515273,5.440446217460643
1161,sat,0.0001,7.48054575210492
1161,sit,0.369687765229306,7.2589020163130495
1161,steep,0.2164792462841646,6.621805863905765
1161,stool,0.20609436253611713,6.316314916860681
1161,standing,0.39125175891594854,7.420678832728648
1161,ship,0.356820594230152,7.371707725544684
1161,shoot,0.39130445674307457,6.744297521671926
1161,shake,0.44184164016061445,6.717059232008324
1161,step,0.44015982661712894,7.565751743996315
1161,stone,0.24156107741923494,7.421253899134772
1161,snake,0.3027187298654537,6.615078485603011
1161,snail,0.399014754895329,5.853805251565671
1161,smell,0.2789285898330003,6.827922129458842
1161,see,0.20952892268947787,8.548471884483492
1161,sewer,0.20879107812583764,6.094869602261447
1161,sail,0.34560061519488694,6.713868139492907
1161,seek,0.31555322735761226,7.242545776190483
1161,sandwich,0.23487907404815278,6.319168334964501
1162,snake,0.0001,6.615078485603011
1162,source,0.02635574771460103,7.631644675057596
1162,simple,0.1492464927680176,7.664841827231401
1162,sound,0.4647543869789751,7.61715626051434
1162,slice,0.27679556603312294,6.36505497218054
1162,sleep,0.25809810644274944,7.365752430885306
1162,slate,0.12141931364363878,6.298813355198455
1162,sling,0.33042932783663725,5.8213418728352115
1162,sample,0.20634126212486847,7.3560712357258575
1162,sane,0.08878463915028345,6.103227813596749
1162,sand,0.12235119332763378,7.111572392531399
1162,sound,0.26665608450650224,7.61715626051434
1162,sears,0.09625123425116022,6.086570163371888
1162,skin,0.14275448010734215,7.407126082589493
1162,slide,0.26837448019015697,6.712599704384631
1162,see,0.2915701579825529,8.548471884483492
1162,seep,0.22348516024295173,5.366099684486487
1162,spoon,0.34340044069915965,6.342219501928765
1162,spine,0.27490657312651035,6.609465168715
1162,spin,0.37914105401443954,6.598917057269324
1162,stand,0.4337136302559166,7.524294021687259
1162,stare,0.4610423466948017,6.431953039593451
1184,start,0.0001,7.5054501891682
1184,send,0.4471551684548263,7.346595016382697
1184,sent,0.49216840273322926,7.664274644009382
1184,sex,0.09144193477598406,7.375050542790142
1184,sent,0.09144193477598406,7.664274644009382
1184,scent,0.17108459548051436,6.368299346278077
1184,satire,0.11816061304749503,6.278210622136937
1184,saturday,0.1523099347016159,6.889993556632564
1184,son,0.19944118885484274,7.799132948441903
1184,soon,0.19675788633182312,7.801665278220831
1184,so,0.26009779170858394,8.754624443157086
1184,sought,0.3634882046946273,7.252633134967408
1184,solid,0.1487536274382495,7.247558378361359
1184,solely,0.21631469600523734,6.766963620390889
1184,sod,0.06967932912239738,5.973941623873232
1184,sob,0.3359648130091054,5.87283429190596
1184,sing,0.36910978272250605,6.972556288005287
1184,signify,0.35284204609992686,6.238947896246734
1184,suffer,0.2567340451251896,6.998933062121055
1184,stiff,0.3839083159084453,6.620547866613019
1184,sole,0.33019299441268735,6.862489405332668
1185,shark,0.0001,6.054603863042017
1185,sink,0.36876539040714995,6.666522005248026
1185,swing,0.37642637426098813,6.637430285139785
1185,sort,0.22962450756237185,7.470919525581757
1185,sandwich,0.21993832860022355,6.319168334964501
1185,samurai,0.2679343302641862,5.730346955844759
1185,super,0.20950890975733794,6.62247276051273
1185,superintendent,0.030244813475315824,6.659117295171987
1185,sophomore,0.19394218364921056,5.771352266207899
1185,soccer,0.24372595321789003,6.065048004120502
1185,softball,0.5344360917000477,5.581509341064355
1185,step,0.14440884665648435,7.565751743996315
1185,string,0.24528616249576007,7.018933973179382
1185,shrink,0.2219862783593941,6.20042666278484
1185,swing,0.3451090209583012,6.637430285139785
1185,sport,0.2700110761784833,6.733967955308174
1185,swap,0.29302648342166626,5.90258645647167
1185,swat,0.12571511961992377,5.319120639695111
1185,swank,0.14086686278076666,5.083466785473887
1185,scab,0.17645311474798153,5.467685043616782
1185,stab,0.34632368489821885,5.888101954476044
1185,smack,0.5285362657548397,5.720478495926727
1185,smart,0.22942233101804999,6.701369269301898
1185,scotch,0.1636531075825549,6.398663981815044
1185,sanction,0.2063123442202779,6.378249052354975
1185,setup,0.137870003520978,6.339159958747591
1185,set,0.4605807119206766,8.06384952470184
1185,setting,0.6868350539124544,7.337963728197919
1185,situation,0.545145756561396,7.639681190834016
1185,shift,0.3083463353860363,7.088783148366424
1185,shirt,0.2564500406480361,6.810552473794942
1185,shorts,0.46609133061520813,6.041831495636712
1185,sideburn,0.3170673755110759,3.7633531087482153
1195,simmer,0.0001,5.990749863400352
1195,super,0.2472435537503992,6.62247276051273
1195,sock,0.11155076233965322,5.611217575584204
1195,sunny,0.18369580145794162,6.397086041550398
1195,super,0.44824373486546554,6.62247276051273
1195,sassy,0.33500702242468083,5.120093309340506
1195,synopsis,0.2464411002263286,5.890227583334301
1195,story,0.43748085802153025,7.74927294207649
1195,segment,0.2710050627889663,6.852996326224848
1195,store,0.30247677497815806,7.288704146627305
1195,superstore,0.47536685908698995,4.420797100999845
1195,super,0.1841148837578146,6.62247276051273
1195,market,0.15517930826977944,7.669130754336801
1195,sunday,0.28437525160172816,7.141592612410585
1195,setting,0.2148094473511466,7.337963728197919
1199,seven,0.0001,7.528325902244642
1199,september,0.44948757093828795,7.435721319678374
1199,salt,0.1591246171467131,7.265878259291226
1199,salsa,0.33312842495215134,5.596000768409117
1199,samba,0.33974199487873,5.389173174828805
1199,sting,0.23269184267482645,6.1126391807738
1199,stain,0.23692961300414694,6.420870765441375
1199,stamp,0.28689892880915413,6.551672455914074
1199,stomp,0.19617608870880432,5.253573023001415
1199,stall,0.19913863686385758,6.137196445253221
1199,stereo,0.23583929298181439,5.998790980022807
1199,steer,0.3342531090645319,6.135401417160933
1199,sound,0.3659271816984202,7.61715626051434
1199,seem,0.3843273984834079,7.625480023366364
1199,sooth,0.3474349738660676,5.485870423536161
1201,sequence,0.0001,7.181771151870635
1201,satin,0.1148428894041611,6.109608578662344
1201,sexy,0.284865282947508,5.8878776864390545
1201,summer,0.30181270199745913,7.477408720412804
1201,stimulate,0.07526169648082148,6.513386089625256
1201,subtract,0.28624042579496045,6.1322683369014515
1201,subway,0.048869618497228595,6.035922592802689
1201,same,0.10818191849444281,8.357035962133493
1201,sex,0.17896477659215404,7.375050542790142
1201,similarity,0.20598459336395414,6.587375856687649
1201,salvation,0.19084829949043858,6.8837850637492295
1201,salutation,0.42152712797942915,5.724347972887489
1202,sashay,0.0001,4.144885418287142
1202,sound,0.17877057504929839,7.61715626051434
1202,sand,0.26665608450650224,7.111572392531399
1202,salt,0.4254643354741391,7.265878259291226
1202,safe,0.20374293298535018,7.2472045476817
1202,sag,0.09304525446326173,5.7612894524752685
1202,sap,0.14496965148425578,6.169404605778433
1202,sarong,0.11275212743969387,4.719927617893979
1202,salamander,0.20965443352405966,5.4102709642521845
1202,salacious,0.24705327458073068,4.858206237748923
1202,sat,0.1491996264721568,7.48054575210492
1202,satin,0.23502011559565184,6.109608578662344
1202,say,0.10057376972622989,8.111362426871608
1202,saw,0.32315495523563553,7.844438746128859
1202,sabbatical,0.1764971720941988,5.376135138847738
1202,sacrum,0.1182317795454475,5.598685475750635
1202,sugar,0.14984491280952006,7.202112247068872
1202,seem,0.1483209105850295,7.625480023366364
1202,says,0.4114249741681134,7.771681553132863
1203,snake,0.0001,6.615078485603011
1203,sunshine,0.2577660783291431,6.534681877925845
1203,some,0.24943179708912466,8.636168966004211
1203,savour,0.2524893114146569,5.318824770369201
1203,sinister,0.329618052942497,6.132871946063572
1203,sap,0.22661295429892536,6.169404605778433
1203,siskin,0.18187345062967053,4.4863171082391835
1203,sailboat,0.28532485986977085,5.356069858369681
1203,sail,0.7449806434247281,6.713868139492907
1203,supper,0.28601083174795394,6.74628366436464
1203,soap,0.2782938757457287,6.58887504095068
1203,snake,0.25657673317457996,6.615078485603011
1204,snoop,0.0001,5.034375746436004
1204,soap,0.16612760337032895,6.58887504095068
1204,satisfy,0.18237865438330625,6.867339832485192
1204,simple,0.24456302540769215,7.664841827231401
1204,suri,0.009771963045751564,4.609637089632301
1204,silly,0.14401254755616744,6.539029026753216
1204,source,0.17111143055056288,7.631644675057596
1204,sent,0.1768255787944707,7.664274644009382
1204,sample,0.17201679831594396,7.3560712357258575
1204,scissors,0.16989690324252382,6.104919824447994
1204,slippers,0.27156065083764147,5.943607279331387
1204,soccer,0.19618738885855835,6.065048004120502
1204,sat,0.29258910604636235,7.48054575210492
1204,situated,0.2563127548093216,6.798158695854993
1204,side,0.4395770680119101,7.990501249669921
1204,screen,0.41234218262615796,7.110452936501757
1205,stealthy,0.0001,5.397934797106985
1205,stupid,0.2579092734445969,6.68825559560363
1205,sometime,0.2870343673702088,6.4221457987611865
1205,somewhat,0.5704485265611267,7.418510448223463
1205,stutter,0.1771388500453729,5.2129994819759
1205,sought,0.1936780230944679,7.252633134967408
1205,symbol,0.145494386423085,6.98213540429746
1205,such,0.05482732169150706,8.583438487113346
1205,subtle,0.17597140760801921,6.7378453436143975
1205,subway,0.11776668143591362,6.035922592802689
1205,something,0.1381114246056605,7.975322067501927
1205,salver,0.06038585731324586,4.873494982256169
1205,silver,0.24316541571301653,7.317253288919921
1205,stupid,0.2413556985135381,6.68825559560363
1206,songs,0.0001,7.02936332071567
1206,silver,0.1213937493351741,7.317253288919921
1206,sweetheart,0.28655912620515367,6.064365130135151
1206,sophisticated,0.28504157880735626,6.648673565732164
1206,sophistry,0.45569360001913617,5.3943536032566115
1206,sacrosanct,0.4687550089542927,5.157547425577808
1206,silver,0.18702167220282284,7.317253288919921
1206,solder,0.24034236444921375,5.81178406029726
1206,soldier,0.26720939502096197,7.003183451752991
1206,sex,0.36370340269944035,7.375050542790142
1206,sectarian,0.12235073677293018,5.892668271856496
1206,sweetheart,0.11707476248240722,6.064365130135151
1206,snow,0.29368511048834556,7.1491371433873026
1206,stag,0.2705048606147047,5.785376109826208
1207,super,0.0001,6.62247276051273
1207,sequin,0.21496706970410973,4.579577829439834
1207,salt,0.25829655408817354,7.265878259291226
1207,serious,0.18603185558757107,7.438836351257019
1207,stark,0.18807347776043037,6.359550537218051
1207,shock,0.19716551802131255,6.985466488411571
1207,shark,0.25151403865762845,6.054603863042017
1207,symmetry,0.2436810222190534,6.516953206061721
1207,shed,0.21115038137234787,6.70700053628444
1207,snarky,0.3215773231159197,3.874829577879722
1207,sparky,0.30173820999491585,4.9564133726561
1207,shampoo,0.23267609016519042,5.533297862084385
1207,seizure,0.17637743935771122,6.385752086276908
1207,sapling,0.29181242992529555,5.286591183437326
1207,sort,0.1983264233536315,7.470919525581757
1207,slangier,0.19292219908941122,2.663700925389648
1207,sensitive,0.14873639020802742,7.033188609844918
1207,superior,0.28004064058993683,7.231656215396279
1207,spank,0.28559973662434124,5.021953811284416
1208,sure,0.0001,7.727661687918584
1208,shallow,0.09451536606861755,6.692022916578751
1208,segue,0.13520968659678645,4.653058070501347
1208,stitches,0.24626301376290427,5.979610737463292
1208,slovenly,0.23049983268017393,5.369577618765424
1208,smattering,0.3345710679925089,5.2528433259668335
1208,snitch,0.11089534229982034,4.796241200121809
1208,spell,0.3063391263661952,6.621134512689522
1208,special,0.23094948949779548,7.796538152059203
1208,squirrel,0.15805769453162688,6.0808403351169735
1208,stem,0.19745606002675442,6.890527650995061
1208,stall,0.2802600751078599,6.137196445253221
1209,sit,0.0001,7.2589020163130495
1209,spin,0.3692208562565813,6.598917057269324
1209,suspense,0.35454129927306455,6.086765812991982
1209,sushi,0.14518385546471402,5.3743578552162345
1209,straight,0.12183108702421053,7.329185562228791
1209,stream,0.3463539968033018,7.166434495251537
1209,spot,0.3119317300160922,7.183728956332114
1209,syringe,0.19849812667033495,5.9572964182533505
1209,supple,0.2720495487454586,5.686967672112861
1209,serpent,0.14328749096353166,6.380056315716282
1209,servant,0.26255203060679566,6.974903256236136
1209,strange,0.22465728832910292,7.303907932682439
1209,sabbath,0.17707488986527997,6.544498774891905
1209,sort,0.21229425849067174,7.470919525581757
1209,satirical,0.13730091373028241,5.8633032271864165
1210,sos,0.0001,5.536058210944467
1210,sarsaparilla,0.06572965272225717,4.948041113154267
1210,satisfy,0.12724956017965694,6.867339832485192
1210,sauce,0.19648751804344733,6.681304929228978
1210,sanctify,0.2697616657811356,5.495506872828262
1210,subcutaneous,0.2215532841742074,6.059319129556712
1210,submarine,0.30302948661850604,6.3186817640733075
1210,suspect,0.2459813261878061,6.773511889951033
1210,suspicion,0.7790191396494361,6.730153708492751
1210,sandwich,0.1072495790539878,6.319168334964501
1210,sorry,0.13208381815994685,7.086708230011748
1210,safe,0.245930389053039,7.2472045476817
1210,sock,0.1455044275769577,5.611217575584204
1210,shoe,0.4754321744279073,6.550703370381642
1210,stick,0.49493303726980664,6.928064371387028
1211,soon,0.0001,7.801665278220831
1211,sea,0.26490645527501955,7.6537056597714415
1211,sore,0.21365095309287374,6.484128793316409
1211,save,0.18859335119267873,7.350612827540583
1211,soap,0.12410697257943926,6.58887504095068
1211,savvy,0.2167803918112724,5.602975387281309
1211,stop,0.13904660757510512,7.459844416428481
1211,start,0.5438878771777479,7.5054501891682
1211,stay,0.43940858871973976,7.413127588367447
1211,steal,0.3541601523059694,6.480127148236416
1211,straw,0.26052060238439534,6.580158756394416
1211,string,0.17164600723413248,7.018933973179382
1211,strain,0.2781039304680757,6.974978573073549
1211,strength,0.5038119597385065,7.51885155811509
1211,slave,0.29252593429523466,7.108548280748998
