Subject,Fluency_Item,Semantic_Similarity,Frequency_Value
1161,flavour,0.295030479209907,5.708369053667502
1161,front,0.26521959812237206,7.675154727386773
1161,fan,0.28860620865232,6.641491561255962
1162,fox,0.0001,6.849727180808252
1162,foundry,0.13944718496047082,5.866419675333228
1162,find,0.15580778462354494,8.053340048240107
1162,feeling,0.29248118611729024,7.546263267986711
1162,flexible,0.18599914460892342,6.705355170427503
1162,fidget,0.16153886764770098,4.983053163546617
1162,film,0.17450581767809348,7.356531104917845
1162,free,0.2285667407938905,7.894565693635874
1162,fix,0.33037891208659786,6.761981633505442
1162,find,0.4181101486892598,8.053340048240107
1162,foal,0.06955401594511079,5.411560786048546
1162,flower,0.2046242863341321,6.982722709789012
1162,fly,0.26341166813560357,7.029176525125925
1162,flute,0.21387966738546227,6.195722025607022
1162,fond,0.16629699859587943,6.6894780145178885
1162,fill,0.3784452514500377,7.1230344316078495
1162,file,0.4424266470002427,7.426418146453758
1184,fact,0.0001,8.020077427359517
1184,fake,0.42989624826459694,6.092652583511566
1184,feeling,0.31263112229473355,7.546263267986711
1184,football,0.2702673942583049,6.650880277981967
1184,foot,0.5131289073010342,7.444797456796616
1184,fridge,0.24839610812712554,5.512780421235357
1184,friend,0.30733862673757417,7.645067880022755
1184,fecal,0.06080690345308537,5.791560130583193
1184,finding,0.03367362152455389,7.28268067185302
1184,feed,0.33459594583247865,7.002591850476203
1184,fend,0.5453642238533476,5.605519446316882
1184,find,0.248117527641339,8.053340048240107
1184,fond,0.28884790904752033,6.6894780145178885
1184,fondu,0.38600523036697854,4.018658897585517
1184,fun,0.1953176034654942,6.977501967126789
1184,finger,0.25528485924314936,6.997403904374629
1184,finish,0.24815450172694187,6.916787779509567
1184,finale,0.6764407364453633,5.832376049366931
1185,face,0.0001,7.918229641654123
1185,farmer,0.088207550577729,6.948385821525215
1185,fart,0.17292794503975606,5.326671694703335
1185,flick,0.37176730231897603,5.64683094806284
1185,flip,0.5636670307369729,6.1956517295201845
1185,fan,0.31183043400767296,6.641491561255962
1185,focus,0.15817066738581853,7.29453341535891
1185,fantastic,0.17589388873179268,6.433598001676775
1185,flaccid,0.25347958330499165,5.393643632160359
1185,flipper,0.27903746907186844,4.9769228513748285
1185,flank,0.2535741380819694,6.321105453317178
1185,fawn,0.3263470389542873,5.733247033526323
1185,flap,0.2765666735058967,6.310989466015021
1185,flat,0.3411430813041443,7.180181721728836
1185,feet,0.37082286783959595,7.772372285879752
1185,finger,0.49438437610380404,6.997403904374629
1185,foetus,0.43512350933865873,5.493152612982605
1185,femur,0.2796559185438111,5.949345598983749
1185,femoral,0.5876398190218283,6.096455677129566
1185,flap,0.38614698677589754,6.310989466015021
1185,farm,0.20750044442215976,7.309042343927098
1185,fence,0.46218969359090334,6.664619414217805
1185,front,0.3655389431904543,7.675154727386773
1185,franc,0.31139827429402533,5.837143184473139
1185,finish,0.23407883622607883,6.916787779509567
1185,fist,0.26070885297180024,6.37670193559307
1185,fit,0.3351347092268466,7.280256513580576
1195,fun,0.0001,6.977501967126789
1195,famous,0.42897298474282874,7.256218044000712
1195,fantastic,0.31889165180909784,6.433598001676775
1195,favourite,0.1469326094493656,6.344166421140658
1195,funny,0.12295061273937491,6.700384107632465
1195,family,0.2874593711955926,8.034687842235076
1195,father,0.5320195743189624,7.968360679782387
1195,fast,0.3368099631562862,7.319165794125907
1195,future,0.3515961998587993,7.717571860362236
1195,food,0.26770540736155257,7.727531863478905
1195,fast-food,0.5653628421328946,0.0001
1195,full,0.18944333025830296,7.882009237661125
1199,fun,0.0001,6.977501967126789
1199,fight,0.36440287247159286,7.301528127940027
1199,fright,0.3227362178301014,6.134287739729011
1199,flight,0.298879678068263,7.109643972978312
1199,frame,0.32009380225606665,7.173753744822513
1199,floor,0.4271021946539416,7.448587962396175
1199,face,0.4382976248760053,7.918229641654123
1199,fry,0.2377385473306619,6.262857427693985
1199,fling,0.3074106713493596,5.921168654313878
1199,fancy,0.35553828712366364,6.859574235029791
1199,fortitude,0.27674300354122416,5.9272445739634065
1199,fantastic,0.337406850847187,6.433598001676775
1199,from,0.2937360522189284,9.10625353895936
1199,flow,0.22921535576736274,7.478155799395032
1201,feel,0.0001,7.738621155839794
1201,face,0.4563235998649513,7.918229641654123
1201,follow,0.37121174356753983,7.554843852492736
1201,fall,0.35167087519935847,7.593500380559348
1201,fine,0.24887334931555238,7.57972417420935
1201,fortune,0.2837700295163277,7.024846663450724
1201,fantastic,0.3565620059786555,6.433598001676775
1201,finish,0.33558185246770966,6.916787779509567
1201,funny,0.23496298276050953,6.700384107632465
1201,found,0.3211256351236663,8.204386620029185
1202,face,0.0001,7.918229641654123
1202,farm,0.27427712967329154,7.309042343927098
1202,finger,0.3139156931797624,6.997403904374629
1202,feature,0.3500807987681258,7.138579105743514
1202,far,0.2469989858146907,8.016310238669655
1202,follow,0.2586811959299249,7.554843852492736
1202,friend,0.15133198319834562,7.645067880022755
1202,flag,0.28719374438322687,6.838771477266775
1202,fleck,0.31588982755367945,5.13660643098203
1202,fling,0.2737722488743459,5.921168654313878
1202,frown,0.35531696815348157,6.094129638256501
1202,fruit,0.10415745690370659,7.197499387404151
1202,frumpy,0.19341155177813762,4.351776987317764
1202,fresh,0.3036952810918929,7.310671543981487
1202,frozen,0.4353382260903621,6.742272302344009
1202,fry,0.32602335151263306,6.262857427693985
1202,flight,0.2781408273198882,7.109643972978312
1202,flower,0.29778282688569047,6.982722709789012
1202,floor,0.2745299657241005,7.448587962396175
1202,fence,0.324032290691347,6.664619414217805
1202,fend,0.43789541971386514,5.605519446316882
1202,fungus,0.2400428995879087,6.081546763772541
1202,full,0.10088132815869622,7.882009237661125
1202,foreign,0.13469824842867695,7.690546449758544
1202,for,0.1493172966388222,9.386081273989976
1203,fruit,0.0001,7.197499387404151
1203,farm,0.3584483301279976,7.309042343927098
1203,flannel,0.28302666333645,5.875815701062975
1203,food,0.2597700754606984,7.727531863478905
1203,fresh,0.37311130118665603,7.310671543981487
1203,fruity,0.43378836632413575,5.240034778948832
1203,feel,0.2614642207023622,7.738621155839794
1203,fellow,0.4541919329542099,7.27164401566587
1203,forgotten,0.324665074163081,7.003020758700068
1203,for,0.18990075811705198,9.386081273989976
1203,fond,0.2282007379383626,6.6894780145178885
1203,fountain,0.28946263084187607,6.539243759323931
1204,flower,0.0001,6.982722709789012
1204,foolish,0.24232257487191677,6.660865098707212
1204,floor,0.12339932228850503,7.448587962396175
1204,furnishings,0.40805249306475955,6.087202327406636
1204,fabulous,0.28224297085632855,6.101304651679534
1204,fantastic,0.7300563889261605,6.433598001676775
1204,flourishing,0.39225102847948823,6.139666607783362
1204,fence,0.3539677530524826,6.664619414217805
1204,fork,0.3505079366680808,6.525616791442573
1204,fur,0.24338680974676352,6.787198898055034
1204,fancy,0.2904659598051996,6.859574235029791
1204,fix,0.3422410018593115,6.761981633505442
1204,fortunate,0.2806978899463407,6.60716292899119
1205,food,0.0001,7.727531863478905
1205,funny,0.2527903323267249,6.700384107632465
1205,fancy,0.46595534938874694,6.859574235029791
1205,foolish,0.32065972012036814,6.660865098707212
1205,funds,0.10801801483970797,7.2135297630141935
1205,feather,0.23662100822920484,6.350281364665921
1205,feeling,0.2393655945716172,7.546263267986711
1205,flutter,0.3195292200859652,5.907538727977476
1205,fabulous,0.3351993243797228,6.101304651679534
1205,fundamental,0.183594099802467,7.200692203366872
1205,frozen,0.15234517213510013,6.742272302344009
1205,flapper,0.20098581351646672,5.022048764758377
1205,fling,0.23131880031463314,5.921168654313878
1205,foxy,0.2524534389319675,5.12077787011696
1205,facts,0.12864808182499177,7.408824783193597
1205,future,0.3314314835495017,7.717571860362236
1205,fondly,0.24675002561004922,5.882244974087374
1205,fondue,0.28330243708023684,4.880070084064068
1205,fixture,0.2585911645098846,5.88920082239495
1205,finding,0.3035109617655478,7.28268067185302
1205,fillet,0.10681672461821612,5.658191758446278
1205,flounder,0.5991903535255956,5.421176001852093
1206,flower,0.0001,6.982722709789012
1206,frank,0.2720388490289062,7.217742154212034
1206,frequently,0.17897409301894307,7.474456458676492
1206,forever,0.33894562062579925,6.988947240494112
1206,further,0.2902011831972934,7.821363929788404
1206,far,0.526372177581553,8.016310238669655
1206,frequently,0.41247656919836695,7.474456458676492
1206,fervour,0.3007285989003705,5.520803076855371
1206,fantastic,0.3385277174085157,6.433598001676775
1206,fatalistic,0.15928816379193378,5.2299658195037395
1206,fanfare,0.18893576760015907,5.532388704511682
1206,fragile,0.2236318904166964,6.298453079452771
1206,frequently,0.21772784122780164,7.474456458676492
1206,freight,0.1605156582169599,6.610563713459021
1206,fairy,0.20604492273465502,6.506511120602599
1206,ferry,0.24353857997353923,6.46705760115854
1207,feeble,0.0001,6.520302702826365
1207,fortune,0.26001920916878474,7.024846663450724
1207,fantastic,0.3565620059786555,6.433598001676775
1207,fall,0.23197814648673254,7.593500380559348
1207,five,0.3198028125122918,7.915238699484184
1207,fifty,0.42935005035407026,7.2868133921479075
1207,fantasy,0.046121457586181025,6.584084375435966
1207,fart,0.13794976575576712,5.326671694703335
1207,febrile,0.32426752457347274,5.709033239909347
1207,foreplay,0.20385880286174674,4.985372576904381
1207,frozen,0.24292915730513154,6.742272302344009
1207,frigid,0.45758606076372266,5.6689503190058215
1207,fridge,0.1822170981425496,5.512780421235357
1207,frost,0.3216726502156053,6.557828893742051
1207,fantastic,0.10092340232552965,6.433598001676775
1208,fart,0.0001,5.326671694703335
1208,far,0.21481590473871526,8.016310238669655
1208,fall,0.33563281976195547,7.593500380559348
1208,fag,0.2842770736986915,5.270597325510137
1208,feed,0.17257649800513053,7.002591850476203
1208,food,0.5898664871692936,7.727531863478905
1208,follow,0.19342180903538453,7.554843852492736
1208,full,0.24307537019105363,7.882009237661125
1208,four,0.3000251850906338,8.00158160524476
1208,fore,0.38067876843206827,6.4875806495944754
1209,fridge,0.0001,5.512780421235357
1209,family,0.2423629182736774,8.034687842235076
1209,far,0.3071933732640242,8.016310238669655
1209,few,0.5081106396969838,8.089262314435018
1209,forever,0.2699676086047834,6.988947240494112
1209,feeling,0.3504698160027371,7.546263267986711
1209,fantastic,0.3452823103933669,6.433598001676775
1209,freight,0.07850152173637726,6.610563713459021
1209,fume,0.2114687536021822,5.432480234003
1209,farm,0.2467911227607319,7.309042343927098
1209,firm,0.5715642510628499,7.375352090256958
1209,fool,0.2316067357265016,6.82670070781194
1209,format,0.22916696728541897,6.893944648602333
1209,fridge,0.20965272554026249,5.512780421235357
1210,farmer,0.0001,6.948385821525215
1210,fox,0.27950815586310207,6.849727180808252
1210,facts,0.1753123266959279,7.408824783193597
1210,far,0.2981105998474962,8.016310238669655
1210,further,0.526372177581553,7.821363929788404
1210,falling,0.22844545391527493,7.035025355906094
1210,furtive,0.32800628075995386,5.543422327039724
1210,foreign,0.37636045889417247,7.690546449758544
1210,fast,0.1321533942449119,7.319165794125907
1210,fruit,0.2538661095385768,7.197499387404151
1210,flavour,0.3480199092258698,5.708369053667502
1210,from,0.23147424811540218,9.10625353895936
1210,forth,0.40189646853608063,7.42250596006606
1210,fix,0.3576065114267345,6.761981633505442
1210,flight,0.2819905943108645,7.109643972978312
1210,phone,0.3069310680041685,7.195860315165764
1211,false,0.0001,7.25422476145929
1211,fee,0.16160187155052697,6.902231788022848
1211,from,0.351455097784362,9.10625353895936
1211,frankest,0.22970585652729736,4.409239726748785
1211,fear,0.25428556526260593,7.53501062189399
1211,fox,0.24041157379501232,6.849727180808252
1211,far,0.3010148451969168,8.016310238669655
1211,farthing,0.1993716221950781,5.4952000956194516
1211,free,0.19016817966739352,7.894565693635874
1211,fly,0.4159234795642488,7.029176525125925
1211,flagrant,0.2549200862673058,5.725819375736523
1211,floss,0.17497214293349939,5.452597486141991
1211,flow,0.3769174545009273,7.478155799395032
1211,fall,0.30851413269742767,7.593500380559348
1211,feel,0.3572953036544855,7.738621155839794
1211,fail,0.32686848103692356,7.077843261096821
1211,feet,0.15923937577619318,7.772372285879752
1211,famous,0.1729627536268462,7.256218044000712
1211,famished,0.15667978752673073,5.449266985947569
1211,from,0.2002873396729674,9.10625353895936
1211,frame,0.2747225873015988,7.173753744822513
1211,fret,0.33715558663625333,5.80891081834466
1211,fool.,0.2023975100610007,1.869231719730976
1264,fast,0.0001,7.319165794125907
1264,flagrant,0.24486038265366838,5.725819375736523
1264,food,0.1410108052070016,7.727531863478905
1264,famine,0.39576420138058244,6.354396208005285
1264,felicitation,0.23526883427607748,4.158663980813989
1264,fond,0.47031499034210356,6.6894780145178885
1264,free,0.32207760475238223,7.894565693635874
1264,funny,0.2382675729714956,6.700384107632465
1264,figure,0.2116334599000934,8.005183988562303
1264,fragrant,0.1553862194595501,6.166392810874748
1264,fantastic,0.2084958272499675,6.433598001676775
1264,ferris,0.2346506916328983,5.773287524103665
1264,frame,0.2289214668217594,7.173753744822513
1264,film,0.3615901763491599,7.356531104917845
1264,fear,0.1980871405611162,7.53501062189399
1264,frame,0.06713826080658025,7.173753744822513
1264,flame,0.27468285275501614,6.814365611876761
1264,future,0.1852684555817492,7.717571860362236
1265,follow,0.0001,7.554843852492736
1265,fast,0.24727308107910528,7.319165794125907
1265,frig,0.2741756398622306,4.329377537222727
1265,free,0.1821661171612603,7.894565693635874
1265,flea,0.2261807039543302,5.8171434296814395
1265,fellow,0.23641711129431742,7.27164401566587
1265,fat,0.34124002635928485,7.192940178924858
1265,fast,0.37174261207397163,7.319165794125907
1265,fate,0.14140164503863317,7.045362845972697
1265,fewer,0.028727409522697922,6.853098666385813
1265,fester,0.07572861544945841,5.053573948210747
1265,free,0.033573255285806125,7.894565693635874
1265,frozen,0.2698093327908342,6.742272302344009
1265,fair,0.24829132626720618,7.417572042662564
1265,fist,0.23700710713203033,6.37670193559307
1265,floor,0.32955979273921754,7.448587962396175
1265,feeling,0.2513926355141263,7.546263267986711
1265,feast,0.2974574845555258,6.674409717392488
1265,famine,0.38387384250444345,6.354396208005285
1267,fish,0.0001,7.344814257867427
1267,fiddle,0.274074124861191,5.892748336080512
1267,fence,0.29110923235969466,6.664619414217805
1267,forest,0.31203047019909635,7.266450600273903
1267,froth,0.14866983148181911,5.585722355415626
1267,frog,0.33026691646706263,6.319346573095247
1267,fort,0.18664404127962608,7.173377869511349
1267,fuzzy,0.31669613030367494,6.153094710205099
1267,fashion,0.2585616054813775,7.117794355124823
1267,force,0.25630585541857565,7.796974047014606
1267,friendly,0.27012255058594525,6.995121019074187
1267,fog,0.28998249405818644,6.4730619564719705
1267,fellow,0.18771844903386936,7.27164401566587
1267,frazzled,0.42353061571776096,4.7968933461460255
1267,phone,0.4272628562484966,7.195860315165764
1267,fruit,0.32301599075697274,7.197499387404151
1267,fragile,0.3367132454930415,6.298453079452771
1267,foster,0.25767838537025034,6.816014081342243
1267,frost,0.29944766500262865,6.557828893742051
1268,face,0.0001,7.918229641654123
1268,flower,0.3496832440457365,6.982722709789012
1268,follow,0.18312629371872724,7.554843852492736
1268,fine,0.23846709686986922,7.57972417420935
